,TCGA-A6-2671-01A,TCGA-A6-2674-01A,TCGA-A6-2676-01A,TCGA-A6-2677-01A,TCGA-A6-2677-01B,TCGA-A6-2678-01A,TCGA-A6-2679-01A,TCGA-A6-2680-01A,TCGA-A6-2681-01A,TCGA-A6-2682-01A,TCGA-A6-2683-01A,TCGA-A6-2684-01A,TCGA-A6-2684-01C,TCGA-A6-3807-01A,TCGA-A6-3808-01A,TCGA-A6-3809-01A,TCGA-A6-3809-01B,TCGA-A6-3810-01A,TCGA-A6-3810-01B,TCGA-A6-5656-01A,TCGA-A6-5656-01B,TCGA-A6-5659-01A,TCGA-A6-5659-01B,TCGA-A6-6141-01A,TCGA-A6-6650-01A,TCGA-A6-6650-01B,TCGA-A6-6780-01A,TCGA-A6-6780-01B,TCGA-A6-6781-01A,TCGA-A6-A565-01A,TCGA-A6-A566-01A,TCGA-A6-A567-01A,TCGA-A6-A56B-01A,TCGA-AA-3494-01A,TCGA-AA-3495-01A,TCGA-AA-3502-01A,TCGA-AA-3509-01A,TCGA-AA-3510-01A,TCGA-AA-3514-01A,TCGA-AA-3516-01A,TCGA-AA-3518-01A,TCGA-AA-3529-01A,TCGA-AA-3534-01A,TCGA-AA-3548-01A,TCGA-AA-3549-01A,TCGA-AA-3553-01A,TCGA-AA-3555-01A,TCGA-AA-3558-01A,TCGA-AA-3664-01A,TCGA-AA-3666-01A,TCGA-AA-3672-01A,TCGA-AA-3675-01A,TCGA-AA-3681-01A,TCGA-AA-3685-01A,TCGA-AA-3688-01A,TCGA-AA-3692-01A,TCGA-AA-3693-01A,TCGA-AA-3715-01A,TCGA-AA-3812-01A,TCGA-AA-3861-01A,TCGA-AA-3947-01A,TCGA-AA-3956-01A,TCGA-AA-3966-01A,TCGA-AA-3968-01A,TCGA-AA-3970-01A,TCGA-AA-3977-01A,TCGA-AA-3994-01A,TCGA-AA-A00N-01A,TCGA-AA-A00Q-01A,TCGA-AA-A00R-01A,TCGA-AA-A00U-01A,TCGA-AA-A00Z-01A,TCGA-AA-A010-01A,TCGA-AA-A01C-01A,TCGA-AA-A01D-01A,TCGA-AA-A01G-01A,TCGA-AA-A01I-01A,TCGA-AA-A01K-01A,TCGA-AA-A01P-01A,TCGA-AA-A01Q-01A,TCGA-AA-A01R-01A,TCGA-AA-A01S-01A,TCGA-AA-A01T-01A,TCGA-AA-A01V-01A,TCGA-AA-A01X-01A,TCGA-AA-A02K-01A,TCGA-AA-A02O-01A,TCGA-AA-A02R-01A,TCGA-AA-A02W-01A,TCGA-AA-A02Y-01A,TCGA-AA-A03F-01A,TCGA-AA-A03J-01A,TCGA-AA-A03J-11A,TCGA-AD-A5EJ-01A,TCGA-AD-A5EK-01A,TCGA-AY-4070-01A,TCGA-AY-4071-01A,TCGA-AY-A54L-01A,TCGA-AZ-4308-01A,TCGA-AZ-4313-01A,TCGA-AZ-4315-01A,TCGA-AZ-4614-01A,TCGA-AZ-4615-01A,TCGA-AZ-4681-01A,TCGA-AZ-4682-01B,TCGA-AZ-4684-01A,TCGA-AZ-6601-01A,TCGA-CA-5256-01A,TCGA-CA-6717-01A,TCGA-CA-6718-01A,TCGA-CK-4951-01A,TCGA-CM-4744-01A,TCGA-CM-4746-01A,TCGA-CM-4747-01A,TCGA-CM-4748-01A,TCGA-CM-4750-01A,TCGA-CM-4752-01A,TCGA-D5-6540-01A,TCGA-NH-A50T-01A,TCGA-NH-A50V-01A,TCGA-QG-A5YV-01A,TCGA-QG-A5YW-01A,TCGA-QG-A5YX-01A,TCGA-QG-A5Z1-01A,TCGA-QG-A5Z2-01A,TCGA-AF-2689-01A,TCGA-AF-2691-01A,TCGA-AF-2692-01A,TCGA-AF-3913-01A,TCGA-AG-3574-01A,TCGA-AG-3582-01A,TCGA-AG-3593-01A,TCGA-AG-3727-01A,TCGA-AG-3728-01A,TCGA-AG-3878-01A,TCGA-AG-3881-01A,TCGA-AG-3882-01A,TCGA-AG-3885-01A,TCGA-AG-3887-01A,TCGA-AG-3890-01A,TCGA-AG-3892-01A,TCGA-AG-3893-01A,TCGA-AG-3894-01A,TCGA-AG-3896-01A,TCGA-AG-3898-01A,TCGA-AG-3901-01A,TCGA-AG-3902-01A,TCGA-AG-3909-01A,TCGA-AG-3999-01A,TCGA-AG-4001-01A,TCGA-AG-4005-01A,TCGA-AG-4007-01A,TCGA-AG-4008-01A,TCGA-AG-4015-01A,TCGA-AG-A002-01A,TCGA-AG-A008-01A,TCGA-AG-A00C-01A,TCGA-AG-A00H-01A,TCGA-AG-A00Y-01A,TCGA-AG-A011-01A,TCGA-AG-A014-01A,TCGA-AG-A015-01A,TCGA-AG-A01L-01A,TCGA-AG-A01N-01A,TCGA-AG-A01W-01A,TCGA-AG-A01Y-01A,TCGA-AG-A020-01A,TCGA-AG-A032-01A,TCGA-EI-6917-01A,TCGA-F5-6814-01A,TCGA-IG-A3I8-01A,TCGA-IG-A3QL-01A,TCGA-IG-A3Y9-01A,TCGA-IG-A3YA-01A,TCGA-IG-A3YB-01A,TCGA-IG-A4P3-01A,TCGA-IG-A4QT-01A,TCGA-IG-A50L-01A,TCGA-IG-A51D-01A,TCGA-IG-A5B8-01A,TCGA-IG-A5S3-01A,TCGA-IG-A97I-01A,TCGA-JY-A93C-01A,TCGA-L5-A43C-01A,TCGA-L5-A43E-01A,TCGA-L5-A43H-01A,TCGA-L5-A43I-01A,TCGA-L5-A43J-01A,TCGA-L5-A43M-01A,TCGA-L5-A4OE-01A,TCGA-L5-A4OF-01A,TCGA-L5-A4OG-01A,TCGA-L5-A4OH-01A,TCGA-L5-A4OI-01A,TCGA-L5-A4OJ-01A,TCGA-L5-A4OM-01A,TCGA-L5-A4ON-01A,TCGA-L5-A4OP-01A,TCGA-L5-A4OR-01A,TCGA-L5-A4OS-01A,TCGA-L5-A4OT-01A,TCGA-L5-A891-01A,TCGA-L5-A8NE-01A,TCGA-L5-A8NN-01A,TCGA-L7-A56G-01A,TCGA-L7-A6VZ-01A,TCGA-LN-A49K-01A,TCGA-LN-A49L-01A,TCGA-LN-A49M-01A,TCGA-LN-A49N-01A,TCGA-LN-A49O-01A,TCGA-LN-A49P-01A,TCGA-LN-A49R-01A,TCGA-LN-A49S-01A,TCGA-LN-A49U-01A,TCGA-LN-A49V-01A,TCGA-LN-A49W-01A,TCGA-LN-A49X-01A,TCGA-LN-A49Y-01A,TCGA-LN-A4A1-01A,TCGA-LN-A4A2-01A,TCGA-LN-A4A3-01A,TCGA-LN-A4A4-01A,TCGA-LN-A4A6-01A,TCGA-LN-A4A8-01A,TCGA-LN-A4MR-01A,TCGA-LN-A5U5-01A,TCGA-LN-A8I1-01A,TCGA-LN-A9FQ-01A,TCGA-V5-A7RC-01B
1720195,0,0,0.000202,0,0,0,0,0,3.27E-05,0,0.000107,0,0,0,0,1.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87E-05,0,0,5.35E-05,0,0,0,0,0,6.33E-06,0,5.87E-05,1.45E-05,0,0,0,3.91E-06,0,0,0,2.08E-05,0,0,0,0,0,0,0,0,0,4.12E-05,8.49E-05,0,0,0,4.97E-05,0.000145,0,0,0,0,0,0,7.87E-05,0,0,0,0,0,1.56E-06,8.58E-06,0,1.21E-05,0,0,0,0,0.000257,0,0,0.000347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58E-05,0,0,0,0,0,0,2.04E-05,0,0,1.62E-05,0,0,0,0,0.000144,3.11E-05,0,0,0,3.18E-05,0,0,0,0,9.44E-05,0,0,0,0,0,0,0,6.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720200,0,0,0.000101,0,0,0,0,6.25E-05,1.02E-05,0,2.86E-05,0,0,0,0.000187,6.28E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122,0,0,0,0,0,0,0,0,6.33E-06,0,0,0,0,0,0,5.18E-05,0,0,0.000243,6.25E-05,0,0,0,0,0,0,0,0.00027,0,6.19E-05,0,0,0,0,6.96E-05,0,0,0,0,0,0,0,0,0,0,0,0.000165,0,1.56E-06,6.01E-05,0.000133,0,0,0,0,0,0.000514,0,0,0,0,0,0,0,0,0,9.49E-06,0,0,0,0,0,0,0,0,9.54E-05,0,0,0,0,7.88E-05,0,0,0,0,0,0,0,6.12E-05,0,0,0,0,0,0,0,0,0,0,0.00032,0,0,0,0,0,0,0,0,5.60E-05,8.51E-05,0.000247,0,0,0,0,0,0,1.99E-05,0,0,2.33E-05,0,0.000327,0,2.36E-05,0,0,0,0,0,0.000239,0,0,0,0,0,0,0,8.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720204,0,0,0.000101,0,0,0.000164,0,0,1.03E-05,0,0,3.59E-05,0.002876,0,0,0,0,1.65E-05,0,0,0,0,0.009153,0,0,0,0,6.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000206,1.04E-05,0,0,0,0,0,0,0,0,0,0,5.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02E-06,0,0,0,0,0,0,0,0,0,0,0,2.73E-05,0,0,0,7.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.94E-05,4.79E-05,0,0,0,0,0,0,1.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720298,0,0,0,0,0,0,0,1.67E-05,0,0,0,0,0,3.04E-05,0,3.14E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15E-05,0,1.82E-05,0,2.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78E-05,5.12E-05,0,0,0,0,0,0,0,0,0,0.00033,0,1.56E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720300,0.001106,0,0,0.00025,0,0.002136,0,2.05E-05,0.000154,0,0.000436,0.000321,0,0.001749,0,2.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,1.74E-05,0.001248,2.87E-05,0,0,0,0,0.000245,0,0,0,0,0,0.000568,0,0,0,0,8.22E-05,0,0.000118,0.00041,4.17E-05,0,0.000201,0,0,0.000153,0,1.63E-05,0.00027,4.83E-05,0,2.71E-05,0.000189,0,0.000482,1.99E-05,0.00026,0.000384,0,0,0.00046,0,8.19E-05,0.000157,0,0.000273,0,0.000165,0,3.11E-06,8.30E-05,0,0,0,0,0,0,0,0,2.42E-05,0.000174,0,0,0,8.20E-05,0,0,1.90E-05,0.000611,0,0,0,0,0,0.002633,0,0,0,0,0,0,7.88E-05,0,0.000305,0.001569,1.84E-05,0,0.000324,0,0.000102,0,0,0,0,6.47E-05,0,0,3.61E-05,0,0.000275,0,0,3.18E-05,0,0,0,0,3.49E-05,0,0,0.000227,0,0,0,0,0,0,0,6.62E-06,0,0,0.001006,2.77E-05,0.000118,2.26E-06,0,0,0.001143,0,0,0,0,0,0,0,0,0,0,0,2.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720313,0,0,0,2.78E-05,0,0,0,1.33E-05,1.30E-05,0,4.79E-05,0.000116,0,0,0,3.14E-06,0,3.30E-05,0,0,0,0,0,0,0,0,0,0,3.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08E-05,0,0.0001,0.000156,0,0,0.002255,0,0.000541,0,0.000165,0,0,0,0,0,0,0.000486,0,0,0,0,0,7.87E-05,0,0,0,0,0,4.67E-06,1.72E-05,0,0,0,0,0,0,0,0,0,4.06E-05,0,0,0,8.20E-05,0,0,0,0,0,0,0,0,0,0,0,9.54E-05,0,0,0.00012,0,0,0,0,0,0,0,2.70E-05,0,0,0,0,0,0,3.70E-05,0,0,0.000253,0.000374,0,0,0,1.59E-05,0,0,0,0,0,0,5.60E-05,0,0,0,0,0,0,0,0,6.62E-06,0,0,0,1.38E-05,0,8.87E-05,1.18E-05,0,0,0,0,0,0,0,0,0,0,0.000256,0,0,3.62E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720317,0,0,0,0,0,0,0,1.91E-06,0,0,0,0,0,0.000243,0,0.000122,3.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90E-05,0,0,0.000107,0,0,0.001855,0,0,3.17E-06,0,0,0,0,0,0,0,0,0,3.70E-05,0,0,0,0,0,0,0,9.80E-05,0,0,0.000144,0,0,0,0,0,0,0,0.000236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218,0,0,0,0,0,0.00097,0,0,0,0,0,0,0,0.000223,0,0,0,0,0,0,0,0,0,0,1.35E-05,0,5.10E-05,0,0,4.85E-05,0,3.70E-05,0.00256,0,0.000361,0.000234,0.002958,0.00028,0,0.000426,0,0,0.000105,0,0,0,0,0,0,0,0.006882,0,0,0,0,0,0.000833,0.000888,0.001128,0,0,5.16E-05,0,0.001136,0.001143,0,0,0,0.000478,0,0,0.00018,0,0,0,0.001827,0.000996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03E-05,0,0,0,0,0,0,0,0,0,0,0,1.74E-05,0,0,0,0,0,0,0,6.55E-05,0,0,9.93E-06,0,0,4.65E-05,0,0,4.51E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723384,0,0,0,0,0,0,0,9.54E-07,0,0,0,0,0.004794,0,0,1.26E-05,1.73E-05,0,0,0,0,0,0,0,0,0,0,0,1.74E-05,0,0,0,0,0,0,0,0,1.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83E-05,0,0,0,0,0,0,1.17E-05,0,0,0,0.001805,0,0,0.000944,0,0,0,0,0.009174,0,0,0,0,0,0,7.19E-05,0,0,0,0,0,0,0,0.000525,0,0,0,0,0,0,0,0.000554,0,0,0,0,0,0,0,8.09E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055,0,0.003831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000948,0,0,0,0.00128,0,0,0.001521,0.000981,0,2.41E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21E-05,0,0,0,0,0.00011,0,0,2.42E-05
1734033,0,0,0,0,0,0,0,0,0,0,3.82E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000525,0,0,0,0,0,0,0,0,0.000113,0,0,5.88E-05,0.007194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171,0.000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009174,0,0,0,0,0,0.000655,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008032,0,0,0,0,0.028571,0,0,0,0,0,0,0,0,0,0,1.14E-05,0,0,0,0,1.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1736502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80E-05,0,0,0,0,0,0,0.0001,0.006897,0,0,0,7.70E-05,0,0.00016,0,0,0,0,0,0,0,0.000491,3.31E-06,0,0,0,0,0.000268,7.74E-05,3.54E-05,0,0,0.000157,0,0.111111,0.000239,0,0,0,0,0,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736702,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44E-05,0,0,0,0,0.000245,0,0,0,0,0.006553,0,0,0,0,0,0,0,0,0,0,0,0,0.000546,0,0,0,0,0,0,2.06E-05,5.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52E-05,0,2.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737424,0.002765,0,0.000908,0.00086,0,0.002957,0,0.001247,0.001081,4.60E-05,0.001169,0.003255,0.002876,0.001028,0.006356,0.000198,5.20E-05,0.00049,0,0,0,0,0.001144,0,0,0,0,0,0.000157,0.002495,0.001035,0,0,0.000268,0.002335,0.002571,0.005566,0,0,0.001972,0,0.000147,0.000162,0,6.52E-05,0.000697,0.000718,0.01227,0.000678,0.004928,0.000666,0.000869,0.001606,0.000859,0,0.003982,0.002255,8.16E-06,0.000541,0.002055,0.001856,0.0011,0.001465,0,0.001928,0.00328,0.000382,0.000281,0,0.000366,0,0.000697,9.83E-05,0.000157,0.001025,0.000546,0.002395,0.000659,0,3.82E-05,0.000621,0.000558,0.000179,0,0,0,0.004348,0.001155,0.015296,0.001036,0.000187,0,0.000459,3.87E-05,0.001859,0.005606,0,0.001243,0.004709,0.002732,0,0,0,0.005464,0.00395,0.002608,0.003132,0,0,0.001071,0,0.000985,0.000622,0.001222,0.011535,9.20E-05,0.003222,0.000527,0.001783,0.000143,0,0.00049,0,0,0.000305,6.09E-05,0.027778,0.001444,0.002291,0,0.000559,0,0.001113,0,0,0.00021,0,0.000299,0.00043,0.005343,0.001333,0.00259,0.00169,0.000973,0,0.000229,0,0.002701,0.000536,0.002082,0.000133,0.000512,0.005129,0.003856,0.000302,0.000224,0,0,0.000314,0,0,0.000955,0,0,0,0,0.002176,0.000124,0.000406,0.000873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54E-05,0,7.28E-05,0,0,0,0,0,0,0,0,2.45E-05,0,0,2.06E-05,0,0,0,0,0,0,0,0,0.000207,0,0.000349,2.46E-05,0,0,0,0,0,0,5.45E-06,0,0,0,0.000903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68E-05,0,0,0,0,0,0,1.62E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739265,0,0,0,0,0,0,0,0,1.85E-06,0.000184,0,0,0,0,0,6.28E-06,0,3.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145,0,0,0,0,0,4.51E-05,0,5.16E-05,0,0,0,0,0,0,0,0,0,3.70E-05,2.08E-05,0,0,0,0.001669,0,0,1.63E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46E-05,0,0,0,0,0.000165,0,1.56E-06,0,0,1.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18E-05,0,0,2.41E-05,0,0,0.000766,0,0,3.68E-05,0,0,0,2.04E-05,0,0,1.62E-05,0,0,2.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295,0,0,5.96E-05,0,0,0,0,0,1.35E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739268,0,0.001967,0,0.000125,0.000499,0,0,5.87E-05,4.22E-05,0,0,9.76E-05,0.006711,0,0.000467,6.28E-06,0.000104,3.30E-05,0,0,0.002882,0,0.014874,0,0,0,0,0,0,0,0,0.000145,0,0,0.000234,0,0,0,0.002662,0.000509,0,0.000147,2.94E-05,0,3.26E-05,0,1.95E-06,0,0.000535,0.000206,0,0.00058,0.001907,0.000156,0,0,0,0,0,0.000242,0,6.68E-05,0,0,0,0,0.000156,0,0,5.24E-05,0,0,0,0,0,0,0.00479,0,0,0,6.30E-05,0,0.000174,0,0.00905,0,0,0,0,0,9.48E-05,0,0,0.000155,0.000109,0,0,5.69E-05,0,0,0.002101,0,0,0,0,0,0,0,0,1.20E-05,0,7.88E-05,0.000192,0,0,0,0,0,0,0,0,0,2.43E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023845,0,0.002473,0.00489,0.003831,0.026144,0,7.58E-05,0,0,0,0.001319,0,0,0.010101,0,0.008696,0,0,0,0,0,0,0,0.001206,0,0,0,0.008963,8.07E-05,0,0.002471,0.019627,0,8.43E-05,0.005857,0,0,0.001362,0.047619,0.001898,0,0.001885,0.010619,0.000172,0,0.010811,0,0.005837,0.007134,0,0.000564,0.003846,0,0.133333,0,0.001318,0.000599,0.00905,4.46E-05
1739270,0,0,0,2.78E-05,0,0,0,1.91E-06,0,0,3.82E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16E-05,0,0,5.88E-05,0,3.26E-05,0,0,0,0.000432,0,0,0.000117,0,0.000312,0,0,0,0,0,0,0,9.04E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000394,0.000192,0,0,0,0,0,0,0,0,0,3.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149,0,0,0,0,0,0,5.83E-06,0,0,0,0,0,0,0,0,0.004348,0,0,0,0,0,0,0,1.14E-05,0,0,0,0.002561,0,0,0,0,0,4.82E-06,0.006922,0,0,0.000196,0,0,0,0,0,0,0,0,0,0,0,0.000747,0.0006,0,0,0,0,0,0,0,4.75E-07
